VL1,VL2,VL3,IL1,IL2,IL3,PFL3
263.3,262.96,266.58,50.853,26.559,17.617,0.87
262.69,262.63,266.67,51.905,26.579,16.574,0.89
262.49,262.52,266.58,51.918,26.548,16.512,0.88
262.38,262.57,266.03,51.917,26.47,18.274,0.91
262.57,262.54,266.83,50.903,26.49,15.451,0.9
261.32,262.5,266.29,52.867,26.853,15.439,0.9
261.37,262.34,266.25,52.741,27.883,15.991,0.9
261.22,262.03,265.93,53.473,28.394,17.556,0.91
261.41,262.26,265.72,53.106,27.6,16.977,0.89
262.1,261.65,265.69,52.408,27.784,18.154,0.9
261.93,261.81,265.93,51.521,27.135,16.168,0.9
262.01,261.82,265.31,51.894,27.216,18.861,0.92
261.66,261.12,265.1,50.68,27.278,17.083,0.9
261.73,261.28,265.21,49.659,26.954,16.362,0.9
261.45,261.01,264.79,50.684,27.527,18.609,0.93
260.87,261.28,264.75,50.867,26.964,17.674,0.94
259.89,261.4,265.06,54.705,27.198,16.101,0.92
260.51,261.82,264.09,55.104,27.209,21.367,0.89
260.44,261.59,263.65,55.682,27.598,22.67,0.89
260.72,261.05,264.78,54.241,27.963,18.701,0.92
260.41,260.06,264.29,50.179,27.185,16.579,0.92
260.23,259.95,264.07,50.612,27.873,17.307,0.93
259.59,259.63,263.23,51.976,31.706,20.578,0.94
259.79,258.11,262.54,58.308,35.75,28.646,0.96
259.33,259.03,262.67,54.67,30.25,22.927,0.95
259.13,259.02,262.22,54.448,28.75,23.416,0.95
258.45,259.68,262.76,55.673,28.531,19.816,0.93
257.86,259.16,261.95,56.985,29.558,22.4,0.94
257.8,258.67,262.65,56.91,32.137,20.351,0.92
259.63,260.51,264.48,53.12,27.205,16.527,0.9
260.96,260.73,264.86,48.04,25.12,15.647,0.9
261.59,262.55,264.56,33.663,13.056,11.485,0.82
261.1,262.39,264.06,35.655,13.015,12.848,0.85
262.46,261.85,263.59,23.403,12.251,10.699,0.75
262.66,261.26,262.85,14.808,11.675,10.388,0.74
262.51,260.1,261.46,19.663,18.551,18.297,0.9
262.05,261.17,262.18,17.484,11.911,11.012,0.74
260.8,261.21,262.09,21.466,12.376,11.12,0.8
260.25,260.78,261.9,21.134,12.1,10.006,0.79
259.83,260.52,261.02,22.142,12.745,12.485,0.87
259.89,260.16,261.3,19.44,13.012,10.11,0.83
260.46,260.3,260.28,16.64,12.225,14.378,0.91
260.96,260.42,260.51,16.184,11.443,14.798,0.9
260.63,259.92,260.42,15.06,11.003,12.718,0.85
260.53,259.16,259.68,15.002,12.461,14.124,0.83
261.51,260.03,260.65,15.148,12.719,14.099,0.81
260.3,259.24,260.72,17.583,15.93,12.175,0.82
260.3,260.43,260.69,19.22,11.263,12.285,0.85
259.52,260.5,261.29,22.666,11.703,10.494,0.83
259.98,260.98,261.72,22.803,12.18,10.995,0.85
260.24,261.29,261.79,23.681,13.557,12.137,0.87
261.47,260.68,261.92,14.714,11.207,10.602,0.84
261.24,260.09,260.95,15.204,12.778,13.591,0.88
260.78,259.47,260.67,17.133,16.22,15.256,0.88
260.9,259.19,260.65,18.673,20.679,18.523,0.94
261.27,260.39,260.88,15.852,12.011,14.182,0.89
261.12,260.32,261.71,16.883,12.834,11.631,0.84
261.13,260.39,261.59,17.363,11.901,11.914,0.84
259.98,260.73,261.41,22.882,12.232,12.298,0.85
260.53,261.26,261.34,21.199,11.692,13.397,0.85
261.07,261.37,260.24,22.297,13.737,18.329,0.87
261.25,260.78,262.09,18.598,14.577,11.573,0.82
261.49,259.87,261.35,16.683,16.256,14.66,0.87
261.37,260.18,260.88,16.998,13.347,15.195,0.9
261.2,258.84,260.67,23.149,22.449,21.625,0.94
261.72,260.37,261.69,16.085,12.509,12.053,0.81
261.37,259.74,260.86,16.906,13.464,13.833,0.83
261.03,259.54,260.73,16.658,14.349,13.229,0.82
259.52,259.85,260.71,23.721,15.749,12.436,0.81
259.85,260.09,260.47,21.953,13.653,13.796,0.84
259.61,260.03,260.54,24.088,15.584,13.414,0.83
259.87,259.89,260.48,22.639,13.453,13.861,0.83
260.68,259.87,260.46,17.645,12.859,13.498,0.87
260.29,259.57,260.9,17.144,12.163,10.632,0.8
260.33,259.32,260.7,15.901,12.451,10.916,0.81
260.29,258.93,260.14,15.562,13.409,12.392,0.84
260.27,258.66,259.98,15.377,13.838,13.302,0.85
260.08,258.69,259.77,15.624,13.997,13.324,0.84
259.12,258.09,258.92,25.559,23.09,23.129,0.94
258.8,258.99,259.32,23.664,14.872,15.015,0.86
258.31,259.02,259.74,26.119,16.391,13.4,0.85
259.06,259.6,260.07,24.213,14.271,13.473,0.86
259.99,259.17,260.39,17.186,12.525,11.345,0.82
260.14,259.01,260.41,16.258,12.954,11.394,0.82
259.98,258.54,260.16,17.098,15.547,12.997,0.85
259.73,258.54,260.31,18.138,16.81,12.482,0.84
260.73,259.14,260.3,16.362,14.467,14.2,0.84
261.16,258.92,258.6,21.496,19.588,23.208,0.89
259.5,259.8,260.31,25.986,17.534,16.841,0.9
259.72,260.57,260.89,23.259,12.205,11.523,0.79
259.71,260.43,260.78,24.176,13.446,13.054,0.82
259.93,260.37,260.88,22.791,13.598,12.913,0.83
261.39,260.11,261.45,15.472,12.933,11.716,0.82
261.48,260.57,261.74,15.992,12.819,11.456,0.81
261.49,260.34,261.56,16.651,14.827,12.37,0.83
261.41,260.62,261.76,18.19,13.03,12.192,0.82
261.13,260.32,261.46,18.774,13.432,12.845,0.84
260.39,259.18,260.76,24.097,22.597,19.433,0.93
259.7,260.56,260.95,25.048,13.624,13.042,0.85
260.46,261.02,261.24,23.869,13.671,13.906,0.85
260.63,261.11,261.4,22.516,13.391,12.932,0.82
260.26,260.69,261.11,25.993,18.11,15.363,0.85
262.1,260.91,261.79,17.688,14.612,13.701,0.83
262.39,261.52,262.58,17.828,13.83,12.174,0.82
262.53,261.58,262.7,20.04,15.798,13.834,0.85
263.11,261.94,263.12,16.982,12.65,12.288,0.81
263.02,261.67,263.06,17.622,13.579,12.363,0.81
262.82,262.28,263.57,18.873,12.336,11.028,0.77
262.03,262.54,263.39,21.885,11.659,10.242,0.76
262.07,262.4,263.15,21.769,12.271,11.33,0.79
262.35,262.49,263.03,22,12.833,12.554,0.81
262.44,262.64,263.02,23.052,13.968,13.099,0.8
263.04,262.74,263.16,21.675,12.84,13.243,0.8
263.64,262.68,263.46,17.008,11.446,11.647,0.76
263.3,262.28,263.4,18.579,14.317,13.446,0.83
263.45,261.85,263.35,20.213,17.622,16.18,0.91
263.71,263.15,264.5,16.831,11.818,9.746,0.73
263.63,262.67,263.94,17.382,13.548,11.542,0.79
262.19,262.98,263.52,21.948,11.504,10.386,0.77
261.95,262.55,263.27,23.991,14.978,11.904,0.81
261.92,262.57,263.07,22.79,12.934,12.223,0.82
261.66,262.73,263.14,23.584,11.371,10.76,0.77
261.97,262.61,262.71,24.039,12.906,13.329,0.81
263.02,262.01,263.04,17.836,13.148,12.385,0.78
263.36,262.25,263.19,17.215,11.892,12.037,0.77
263.42,262.23,263.44,17.542,12.462,12.107,0.8
263.59,262.7,263.97,15.636,11.02,9.988,0.75
263.83,262.56,263.85,14.76,11.366,10.479,0.76
262.79,263.06,263.71,21.261,12.055,11.192,0.78
262.89,263.64,264.18,22.017,11.496,9.694,0.73
262.67,263.48,263.95,23.944,13.225,11.619,0.8
262.58,263.7,264.08,24.111,12.176,10.353,0.76
262.69,263.77,264.28,23.163,11.417,10.105,0.74
262.61,262.77,263.69,23.163,14.883,11.862,0.76
264.34,262.14,262.57,21.234,21.052,21.636,0.92
265.26,263.93,263.52,15.914,11.463,15.204,0.82
265.25,263.48,264.53,14.979,12.201,12.515,0.73
265.02,263.01,264.18,15.567,14.191,13.388,0.78
265.05,263.33,264.38,14.457,12.262,12.15,0.75
263.85,264.14,264.48,21.206,11.664,11.307,0.72
263.84,264.57,264.7,22.995,11.883,11.92,0.74
264.46,264.62,263.07,23.849,12.991,18.777,0.78
264.38,265.14,264.95,22.723,11.129,12.673,0.73
264.22,265,265,22.959,12.307,12.499,0.76
265.4,264.38,264.9,16.229,11.686,12.847,0.73
266.05,264.77,264.72,13.781,10.991,13.787,0.78
266.06,264.61,265.4,13.306,10.659,11.744,0.67
265.76,264.28,265.37,14.456,12.433,12.257,0.73
265.49,264.36,265.71,13.777,11.198,10.034,0.71
264.51,264.29,265.23,20.983,13.416,12.512,0.8
264.11,265.05,265.56,23.361,12.547,11.577,0.77
264.29,265.43,266.09,23.273,11.969,10.278,0.72
264.38,265.63,266.62,22.863,11.601,9.001,0.72
264.61,265.73,266.63,22.672,11.763,9.649,0.74
265.17,265.3,266.29,18.057,11.07,9.445,0.75
266.19,264.81,265.93,13.874,11.652,11.513,0.8
265.96,264.4,266.11,14.41,12.884,10.729,0.75
265.76,264.25,265.57,13.671,11.082,11.02,0.71
265.26,263.83,265.25,16.615,12.455,12.695,0.76
265.27,264.34,265.98,15.516,11.191,10.18,0.72
264.18,265.43,266.25,22.602,10.816,9.062,0.7
264.29,265.56,266.52,22.746,11.593,9.434,0.74
264.17,265.47,266.43,22.281,11.048,8.745,0.71
264.96,265.88,266.84,20.323,10.544,8.458,0.7
265.78,265.42,266.38,15.898,10.772,10.042,0.79
265.36,264.03,266.05,15.775,14.073,10.792,0.76
265.45,263.05,264.97,21.353,20.811,19.485,0.9
265.63,264.49,266.02,15.685,11.671,10.894,0.69
265.91,264.73,266.13,16.488,12.732,11.766,0.73
265.58,265.37,266.88,16.916,10.7,9.285,0.68
264.31,265.56,266.7,23.818,12.996,9.865,0.75
264.89,265.8,266.77,21.464,11.73,9.764,0.74
265.06,265.74,267.1,20.822,11.893,8.974,0.7
264.92,265.56,266.06,20.653,12.599,12.299,0.84
264.43,264.75,266.27,18.984,11.341,9.154,0.73
264.94,263.56,266.16,19.627,14.876,12.064,0.82
261.41,262.64,266.22,42.224,20.854,13.18,0.81
260.23,260.32,265.51,53.092,29.522,17.142,0.88
260.54,260.48,265.19,54.692,27.85,19.071,0.9
260.56,260.71,265.16,55.652,28.259,20.409,0.91
259.92,261.12,265.38,55.365,27.763,18.893,0.92
259.15,260.86,265.05,56.099,27.774,18.88,0.92
259.27,261.27,264.79,55.382,27.322,20.099,0.94
259.69,261.43,265.53,56.124,28.219,19.047,0.92
259.91,261.73,265.81,57.664,27.971,19.176,0.92
260.27,260.85,265.61,54.156,27.929,18.068,0.91
260.24,259.8,264.69,59.33,33.544,26.602,0.94
260.46,260.82,265.21,54.971,28.235,20.743,0.91
261.28,261.54,264.81,54.807,27.968,24.236,0.89
261.77,261.77,265.23,54.607,27.748,23.953,0.9
261.37,262.13,266.35,54.492,27.684,20.052,0.91
260.7,263.09,266.32,55.103,26.862,19.678,0.92
260.92,262.98,266.55,55.617,27.288,19.141,0.9
260.9,262.98,266.51,57.355,27.617,20.132,0.9
260.77,263.15,266.72,57.655,27.653,19.414,0.9
261.9,262.66,267.08,54.709,27.386,18.856,0.9
261.72,262.5,267.37,54.081,27.573,16.983,0.91
261.82,262.66,267.59,53.434,26.813,16.114,0.9
262.38,262.8,267.44,52.225,27.108,17.509,0.9
262.65,262.81,267.27,52.739,27.43,19.029,0.9
262.28,262.58,266.55,52.388,27.221,20.311,0.92
261.42,262.79,266.64,56.063,27.479,18.849,0.9
261.26,262.93,266.52,57.964,27.464,19.36,0.89
260.83,262.64,266.26,57.242,27.097,18.135,0.9
261.06,262.79,266.46,57.463,27.342,18.501,0.9
261.77,262.42,266.87,55.19,28.423,17.825,0.91
262.12,262.51,266.95,52.476,26.913,16.613,0.9
262.42,262.64,267.14,51.986,27.093,17.064,0.91
262.47,262.91,266.97,51.679,27.15,17.791,0.92
262.65,263.08,267.22,51.47,26.783,17.547,0.91
262.9,263.02,267.27,53.779,27.263,18.569,0.9
262.3,263.57,267.2,56.176,26.97,18.644,0.88
261.92,263.76,267.03,56.947,26.915,18.876,0.88
261.93,263.85,267.39,56.604,26.785,17.954,0.88
261.94,263.92,267.75,56.532,27.038,17.175,0.9
262.83,263.42,267.75,52.421,26.789,16.462,0.9
263.14,263.23,267.72,51.401,26.774,16.437,0.9
263.37,263.51,267.4,51.456,26.784,18.414,0.92
263.24,263.37,267.86,52.103,26.797,16.465,0.9
263.27,263.5,267.98,53.953,27.746,17.183,0.9
263.54,263.68,267.95,53.698,26.923,17.702,0.89
263.27,264.23,267.64,55.918,27.238,18.762,0.87
262.64,264.13,267.26,56.776,26.795,18.645,0.88
262.65,263.89,267.34,54.671,26.787,17.711,0.89
262.63,264.01,267.69,54.506,26.788,16.82,0.9
263.43,263.95,268.05,53.502,27.112,17.175,0.9
264.11,263.99,267.85,51.987,26.841,18.63,0.92
263.53,263.67,268.03,53.468,26.809,16.508,0.9
263.3,263.56,267.87,53.402,26.812,16.505,0.9
263.47,263.68,267.9,53.399,26.812,16.8,0.9
263.52,263.51,267.52,53.421,26.81,17.653,0.89
263.56,263.93,267.44,53.452,26.794,18.06,0.88
263.08,264.29,267.21,54.935,27.227,18.677,0.88
262.85,264.41,267.54,54.684,26.84,17.564,0.89
262.67,264.18,267.36,54.626,26.855,17.515,0.89
262.83,264.32,267.35,56.399,27.06,19.409,0.92
263.64,263.86,268.09,53.489,26.797,16.524,0.9
263.59,263.88,268,53.446,26.814,16.506,0.9
263.47,263.62,267.77,54.062,27.166,17.349,0.9
263.65,263.55,267.4,52.474,26.776,17.491,0.89
264.03,263.79,267.57,51.604,26.768,17.646,0.89
263.87,263.64,267.49,51.554,26.747,17.539,0.89
262.83,264.07,267.41,54.555,26.766,16.993,0.9
262.24,263.59,267.17,57.635,30.123,17.679,0.9
262.7,264.29,266.75,56.697,26.776,19.694,0.92
262.79,264.13,267.34,57.598,27.503,19.017,0.9
264.03,264.01,268.25,53.39,26.812,16.796,0.89
263.81,263.82,268.07,52.736,26.799,16.517,0.9
264.08,263.77,267.91,51.598,27.525,17.321,0.89
264.21,263.85,267.77,51.561,26.786,17.678,0.89
264.11,262.74,267.03,56.671,32.858,25.378,0.94
263.93,263.92,268.09,52.468,26.768,16.548,0.9
263.11,264.28,267.35,56.736,27.321,19.748,0.93
262.54,264.3,267.56,56.709,26.782,16.959,0.9
262.26,263.96,267.2,56.648,26.742,17.515,0.89
262.31,263.9,267.23,56.457,26.735,17.463,0.89
263.59,263.84,266.74,52.486,26.719,20.198,0.92
263.76,263.4,267.17,51.582,26.721,18.434,0.89
263.17,262.81,266.87,51.544,26.707,17.529,0.89
263.13,262.82,267.01,51.549,26.703,17.03,0.9
263.23,263.28,267.55,53.151,26.722,16.421,0.9
263.32,263.38,267.56,53.849,26.984,17.044,0.9
262.95,263.81,267.63,55.293,26.69,16.43,0.9
262.74,264.17,267.76,56.656,26.701,16.44,0.9
262.96,264.45,267.26,55.872,26.719,18.914,0.92
263.47,264.28,267.33,55.843,27.515,20.037,0.89
264.4,264.64,267.94,53.524,26.817,19.025,0.87
264.81,264.31,268.08,51.468,26.703,18.785,0.87
263.67,263.62,267.67,52.502,26.693,16.81,0.89
263.73,263.78,267.9,53.315,26.713,16.473,0.9
263.77,263.89,267.99,53.303,26.704,16.457,0.9
263.28,263.46,267.61,53.29,26.726,16.434,0.9
263.19,263.78,267.14,53.736,26.72,18.344,0.92
262.31,263.92,267.38,54.76,26.738,16.39,0.9
262.16,263.69,267.09,54.571,26.746,16.775,0.9
261.95,263.36,266.35,54.508,26.703,17.968,0.89
261.94,263.14,266.03,54.813,26.703,18.547,0.89
263.1,262.89,266.69,53.389,26.697,17.773,0.89
263.23,263.14,267.07,53.337,26.678,17.359,0.89
262.97,263.08,267.19,53.273,26.667,16.59,0.9
262.84,263,266.63,53.499,26.814,18.611,0.93
263.02,262.93,267.12,51.326,26.668,16.326,0.9
263.38,263.18,267.37,51.32,26.675,16.352,0.9
262.59,263.45,266.89,54.481,26.985,17.377,0.9
262.52,263.76,266.8,54.956,26.753,17.582,0.89
262.03,263.63,266.65,56.879,26.923,18.027,0.89
262.13,263.77,266.86,56.322,26.689,17.092,0.89
262.95,263.31,266.94,54.227,26.69,17.025,0.89
263.86,263.88,266.98,53.121,26.681,18.969,0.91
264.04,263.67,267.48,51.329,26.647,16.992,0.88
264.1,263.62,267.74,52.068,27.195,17.461,0.9
263.84,263.56,267.81,51.102,26.655,15.973,0.9
263.53,263.11,267.14,51.061,26.649,16.793,0.89
262.88,262.88,266.76,54.168,26.906,17.811,0.89
262.09,263.47,266.8,56.4,26.662,16.888,0.89
261.99,263.61,266.56,56.164,26.671,18.211,0.93
261.41,263.05,266.62,55.931,26.673,15.915,0.9
262.14,262.98,266.6,53.166,26.681,16.335,0.9
263.23,262.81,266.71,50.675,26.682,16.949,0.89
263.07,262.55,266.56,50.421,26.652,16.842,0.89
263.43,263.02,267.02,50.255,26.64,16.817,0.89
262.89,262.63,266.64,52.051,26.598,17.065,0.89
262.8,262.67,266.21,52.062,26.643,18.544,0.91
262.88,262.47,266.93,51.457,27.465,16.212,0.9
262.04,262.92,266.84,54.964,27.604,16.383,0.91
262.27,263.06,266.95,53.707,27.722,16.764,0.91
262.57,263.43,267.2,52.816,27.017,15.88,0.9
263.12,263.54,267.38,52.109,26.869,16.058,0.9
263.75,262.89,267.08,51.078,27.353,17.619,0.91
263.73,262.94,266.45,53.659,27.679,20.623,0.91
263.31,262.7,266.29,52.703,27.005,20.272,0.9
263.13,261.54,265.16,58.28,33.298,28.347,0.94
262.7,262.64,266.01,52.286,26.911,19.418,0.92
263.09,262.66,267.01,50.429,26.793,16.053,0.9
262.28,262.8,266.73,52.864,26.917,16.382,0.9
262.16,263.12,266.94,53.965,27.049,16.077,0.89
261.49,262.62,266.77,55.655,29.676,15.792,0.89
261.87,263.96,267.19,49.137,23.087,11.925,0.8
263.9,264.74,266.96,35.693,12.303,10.718,0.66
263.88,264.56,266.53,34.912,12.126,11.83,0.71
263.65,264.19,265.96,34.381,12.246,12.518,0.73
263.26,263.58,265.92,34.294,13.301,11.792,0.73
263.02,263.29,265.59,35.547,14.125,12.722,0.76
263.11,263.64,266.27,34.302,13.031,10.388,0.71
262.37,263.68,266.35,39.888,16.273,11.372,0.75
263.22,263.77,265.38,30.892,17.192,12.196,0.76
264,263.6,263.23,22.702,14.158,16.308,0.77
263.48,263.27,264.11,20.984,13.054,12.268,0.79
264.11,262.66,264.39,18.422,13.542,11.466,0.73
263.14,262.65,264.94,27.647,13.487,10.654,0.73
264.19,262.14,264.43,17.433,14.198,11.375,0.78
264.91,261.49,263.97,14.793,17.632,13.596,0.81
264.99,260.35,263.46,21.349,24.794,19.909,0.9
265.41,262.35,264.94,16.825,18.298,14.064,0.82
265.06,262.68,265.06,14.73,16.3,11.449,0.77
264.16,263.5,264.34,18.722,16.157,14.24,0.89
264.61,263.62,264.41,18.353,16.817,15.259,0.89
264.31,262.98,264.99,17.316,17.266,12.094,0.82
264.48,262.66,265.35,16,17.075,10.351,0.8
265.06,262.22,265.13,13.236,16.881,11.272,0.83
265.56,262.56,265.23,14.241,17.169,12.501,0.83
265.18,262.41,265.28,14.845,17.023,12.198,0.82
265.58,262.84,265.34,14.786,17.057,13.238,0.84
264.82,262.1,264.64,15.382,18.103,14.113,0.87
265.52,262.09,265.15,15.369,19.341,13.439,0.84
264.37,262.11,264.8,17.137,21.017,13.831,0.84
264.84,262.53,263.89,15.966,19.353,16.706,0.82
264.62,262.47,263.74,17.286,20.152,17.533,0.85
264.31,262.09,264.59,22.379,24.829,19.837,0.93
265.02,262.86,265.33,14.388,15.613,10.742,0.81
264.63,262.17,264.67,15.09,16.601,11.941,0.84
265.11,262.58,264.37,15.59,17.133,14.925,0.88
265.46,262.54,264.94,14.208,16.759,12.362,0.82
265.39,262.27,264.31,13.591,16.865,13.475,0.82
265.31,262.15,264.16,13.999,17.646,13.667,0.81
264.3,262.22,263.99,17.435,18.576,14.023,0.83
263.67,262.47,264.55,19.836,19.617,12.637,0.85
263.76,263.03,264.9,22.869,20.022,13.709,0.86
263.6,263.13,264.95,21.997,18.153,12.337,0.84
263.89,262.46,264.56,16.828,15.809,10.829,0.83
263.67,261.43,263.91,15.717,17.418,11.512,0.84
264.28,261.77,264.64,14.845,17.986,11.115,0.81
265.1,262.3,264.53,15.27,17.49,13.152,0.82
265.39,262.64,264.18,14.31,16.113,13.528,0.76
265.46,262.46,264.09,15.456,16.771,14.84,0.79
264.4,263.08,264.52,19.719,16.688,13.118,0.78
263.74,263.34,264.63,21.442,16.181,12.326,0.77
263.73,263.3,264.86,21.021,15.982,11.269,0.77
263.3,262.83,264.49,24.171,21.106,13.348,0.83
264.4,262.29,264.2,19.222,19.745,14.007,0.84
265.36,262.22,264.58,15.864,17.818,13.147,0.81
265.62,261.41,264.13,21.849,24.826,20.801,0.91
265.6,262.56,264.71,15.346,16.844,13.485,0.78
265.13,262.61,264.65,16.633,16.708,13.131,0.77
265.18,262.43,264.68,16.586,16.962,13.776,0.79
264.85,263.4,264.96,20.341,16.933,13.724,0.79
264.07,263.27,264.61,22.116,17.263,13.932,0.8
264.38,263.2,264.51,19.028,16.599,13.47,0.8
264.35,262.81,264.57,18.271,18.709,12.899,0.82
264.73,262.86,264.96,18.012,17.504,12.536,0.79
265.55,262.55,264.85,13.963,16.122,12.177,0.76
265.35,262.7,264.8,16.044,16.496,12.843,0.76
265.33,262.79,264.94,15.396,15.923,12.299,0.75
264.8,262.37,265.24,16.905,19.236,11.986,0.77
265.36,262.52,263.82,17.559,18.232,17.763,0.82
264.89,263.21,263.73,19.612,16.483,17.35,0.8
264.38,262.23,263.94,22.807,24.069,20.926,0.91
264.68,263.4,264.07,18.522,16.86,15.903,0.85
264.19,262.97,264.59,18.527,16.396,11.896,0.75
264.98,263.07,265.11,16.341,15.75,11.379,0.74
265.3,263.16,264.82,15.62,14.22,12.37,0.75
265.13,263.95,265.25,16.647,11.554,11.265,0.7
265.03,263.94,265.39,17.328,12.734,11.136,0.74
265.05,264.02,265.66,17.016,12.091,10.561,0.73
265.42,264.28,266.19,16.897,12.421,9.879,0.69
265.17,265.06,266.19,21.556,12.483,11.3,0.74
264.56,264.7,265.25,24.828,15.797,14.115,0.83
264.81,265.21,265.92,23.318,12.41,11.049,0.69
264.58,265.19,265.7,23.282,10.885,11.099,0.66
265.03,264.53,265.25,21.668,12.391,13.594,0.72
265.56,263.34,265.29,21.526,19.135,18.201,0.88
265.76,264.66,266.17,17.399,11.784,11.565,0.72
265.99,265.12,266.77,16.655,11.178,10.15,0.69
266.37,265.07,266.67,16.116,12.414,11.2,0.73
265.38,264.04,265.48,15.574,12.194,11.26,0.75
264.16,264.73,265.41,21.478,11.587,10.322,0.73
264.22,264.86,264.92,22.215,12.212,12.506,0.82
263.98,265.06,265.79,24.37,11.535,9.699,0.67
264.07,264.56,264.77,25.844,14.18,14.008,0.75
264.94,264.63,265.13,20.31,11.519,12.492,0.7
265.24,263.88,264.89,16.849,11.354,12.523,0.7
265.18,263.7,265.04,17.334,13.395,12.646,0.74
265.45,263.98,265.27,15.048,11.756,11.506,0.78
265.81,264.4,265.26,14.617,11.31,12.283,0.81
265.88,264.57,266.18,14.184,10.841,9.89,0.7
264.69,264.73,266.04,22.173,14.133,10.822,0.73
264.57,264.3,265.36,25.022,19.488,17.934,0.9
264.39,265.09,265.88,22.964,12.356,11.276,0.77
264.38,265.16,265.61,22.747,10.863,10.515,0.66
264.96,264.3,265.23,19.149,12.234,12.01,0.69
265.56,263.9,265,14.418,12.031,12.295,0.72
265.56,264.15,264.73,13.433,10.788,12.173,0.78
265.72,264.36,265.89,13.037,10.38,9.596,0.66
265.72,264.44,266.04,13.248,10.646,9.459,0.68
265.2,264.04,265.68,16.117,11.987,10.949,0.75
264.34,264.47,265.71,19.492,10.382,9.07,0.67
263.76,264.44,265.1,23.01,12.055,11.315,0.75
264.64,264.29,262.6,24.609,14.287,21.056,0.8
263.93,264.57,264.7,22.149,11.243,11.606,0.74
264.62,264.04,264.94,16.65,10.933,10.844,0.76
265.47,263.92,265.14,13.858,11.446,11.519,0.73
265.53,264.11,265.49,13.084,10.36,10.205,0.67
265.37,264.21,265.52,14.256,10.444,10.17,0.66
265.03,264.03,265.57,16.146,12.114,10.906,0.72
264.97,264,265.77,16,11.963,10.276,0.72
264.58,264.51,265.65,19.428,11.44,10.208,0.69
264.16,264.95,264.74,23.128,12.157,12.919,0.8
264.75,264.98,265.35,21.094,11.749,11.971,0.72
264.39,264.93,265.66,20.641,10.929,9.9,0.7
265.03,264.6,265.87,17.573,11.311,10.04,0.71
265.91,264.45,266.1,16.117,14.131,13.038,0.81
265.89,264.21,265.63,17.912,15.71,15.162,0.86
265.71,264.37,265.69,15.805,11.448,11.58,0.72
265.69,264.49,265.64,15.777,11.701,11.629,0.74
265.98,264.56,265.48,15.969,11.841,12.718,0.77
265.7,264.55,265.73,17.221,11.692,11.83,0.72
264.52,264.9,265.74,23.332,13.641,11.237,0.7
264.85,265.11,266.02,21.358,12.334,11.081,0.74
264.81,265.08,265.92,20.973,11.949,11.049,0.75
264.72,265.26,266.37,21.48,10.907,9.62,0.69
265.98,265.16,267.01,15.928,11.871,9.957,0.75
265.96,265.23,266.4,15.884,11.964,11.066,0.8
265.24,264.28,266.29,16.528,14.629,9.864,0.71
266.25,264.56,265.85,14.804,13.101,12.382,0.75
266.7,265.06,266.47,13.574,11.12,10.926,0.7
265.13,265.37,266.35,21.09,12.576,11.187,0.77
264.51,265.61,266.77,22.822,12.133,8.745,0.7
263.89,265.33,266.89,26.589,14.987,8.774,0.71
263.79,264.98,266.35,26.029,15.431,10.225,0.78
265.43,264.72,266.26,16.573,12.301,10.82,0.81
265.95,264.03,266.59,20.193,19.278,16.511,0.91
265.56,262.71,267.3,30.088,25.975,15.282,0.9
263.1,262.39,266.79,47.652,27.092,17.236,0.89
261.59,261.71,266.03,49.89,26.617,16.785,0.88
261.49,261.8,266.1,52.035,27.176,17.601,0.9
260.19,261.67,265.77,55.34,27.202,17.475,0.91
259.63,261.69,265.85,57.022,28.407,17.104,0.92
259.2,261.29,264.85,58.681,32.138,20.953,0.94
259.67,261.78,265.49,56.169,28.031,17.435,0.91
260.78,261.54,265.61,51.92,26.91,17.213,0.91
261.22,261.38,265.68,51.65,27.23,18.021,0.92
261.14,261.45,265.3,50.893,27.143,18.123,0.9
260.88,260.95,264.88,52.915,27.525,19.73,0.91
260.58,261.16,265.13,52.85,27.338,18.264,0.9
260.75,261.09,265.11,54.597,27.788,20.379,0.91
260.38,261.26,264.87,54.017,28.314,20.645,0.93
259.76,261.84,265.21,56.476,26.943,18.408,0.91
259.91,261.73,265.33,54.668,27.267,18.137,0.92
259.82,261.68,265.13,54.516,27.166,17.992,0.92
260.17,261.76,265.36,53.201,26.797,17.197,0.91
260.98,261.43,265.74,51.372,27.47,17.235,0.91
260.89,261.4,265.88,53.32,28.329,17.166,0.89
260.79,261.3,265.8,53.106,26.913,16.811,0.9
260.73,261.15,265.35,54.064,27.42,19.112,0.93
260.6,259.57,265.01,59.343,35.61,25.868,0.96
260.98,260.99,265.56,51.199,27.3,16.685,0.9
260.67,261.65,265.83,53.471,26.825,16.689,0.89
260.16,261.79,265.61,54.35,26.966,17.154,0.9
259.9,261.66,265.69,54.632,26.828,16.018,0.91
259.49,261.41,265.43,55.763,26.619,15.82,0.9
260.74,260.91,265.32,55.337,27.854,19.152,0.91
261.07,261.34,265.5,53.772,27.169,19.259,0.92
260.8,261.05,266.01,52.744,26.848,15.949,0.91
260.55,260.66,265.94,51.558,29.346,15.51,0.91
260.79,260.63,265.86,51.759,28.869,16.256,0.91
261.14,261.07,265.86,50.784,26.604,15.661,0.9
260.68,260.85,265.12,52.173,26.581,16.467,0.9
259.62,261.39,265.04,56.049,26.576,16.394,0.9
259.37,261.07,264.68,56.379,28.375,17.5,0.89
